ANÁLISIS COMPLETO DE RAÍCES DIGITALES - PRIMOS DE SOPHIE GERMAIN
Límite de búsqueda: 10000000
Total de primos encontrados: 56032
Fecha de análisis: 2025-07-30T12:26:03.856
================================================================================

TABLA COMPLETA DE RESULTADOS
----------------------------------------
p	2p+1	raíz(p)	raíz(2p+1)
6832361	13664723	2	5
6832379	13664759	2	5
6832811	13665623	2	5
6833273	13666547	5	2
6833621	13667243	2	5
6833681	13667363	8	8
6833993	13667987	5	2
6834083	13668167	5	2
6834209	13668419	5	2
6834533	13669067	5	2
6835109	13670219	5	2
6835319	13670639	8	8
6835571	13671143	8	8
6835901	13671803	5	2
6835931	13671863	8	8
6836003	13672007	8	8
6836111	13672223	8	8
6836243	13672487	5	2
6836309	13672619	8	8
6836369	13672739	5	2
6836411	13672823	2	5
6836603	13673207	5	2
6836783	13673567	5	2
6837101	13674203	8	8
6837269	13674539	5	2
6837401	13674803	2	5
6837443	13674887	8	8
6837521	13675043	5	2
6837683	13675367	5	2
6838151	13676303	5	2
6838571	13677143	2	5
6838883	13677767	8	8
6839489	13678979	2	5
6839513	13679027	8	8
6839879	13679759	5	2
6839939	13679879	2	5
6840083	13680167	2	5
6840293	13680587	5	2
6840929	13681859	2	5
6840941	13681883	5	2
6840989	13681979	8	8
6841673	13683347	8	8
6842249	13684499	8	8
6842333	13684667	2	5
6842369	13684739	2	5
6842501	13685003	8	8
6842639	13685279	2	5
6842681	13685363	8	8
6842813	13685627	5	2
6842963	13685927	2	5
6843143	13686287	2	5
6843359	13686719	2	5
6843491	13686983	8	8
6843593	13687187	2	5
6843671	13687343	8	8
6843899	13687799	2	5
6844031	13688063	8	8
6844349	13688699	2	5
6844433	13688867	5	2
6844559	13689119	5	2
6845369	13690739	5	2
6845561	13691123	8	8
6845693	13691387	5	2
6845873	13691747	5	2
6845939	13691879	8	8
6845981	13691963	5	2
6846029	13692059	8	8
6846263	13692527	8	8
6846533	13693067	8	8
6846641	13693283	8	8
6846803	13693607	8	8
6847091	13694183	8	8
6847121	13694243	2	5
6847409	13694819	2	5
6847499	13694999	2	5
6848213	13696427	5	2
6848333	13696667	8	8
6848351	13696703	8	8
6849071	13698143	8	8
6849131	13698263	5	2
6849593	13699187	8	8
6849701	13699403	8	8
6849893	13699787	2	5
6850139	13700279	5	2
6850559	13701119	2	5
6850589	13701179	5	2
6850703	13701407	2	5
6850769	13701539	5	2
6850793	13701587	2	5
6851081	13702163	2	5
6851189	13702379	2	5
6851231	13702463	8	8
6851441	13702883	2	5
6851639	13703279	2	5
6851753	13703507	8	8
6851783	13703567	2	5
6851963	13703927	2	5
6852101	13704203	5	2
6852239	13704479	8	8
6852311	13704623	8	8
6852533	13705067	5	2
6852803	13705607	5	2
6852809	13705619	2	5
6853391	13706783	8	8
6853421	13706843	2	5
6853733	13707467	8	8
6853901	13707803	5	2
6854219	13708439	8	8
6854423	13708847	5	2
6854429	13708859	2	5
6854489	13708979	8	8
6854891	13709783	5	2
6854951	13709903	2	5
6855041	13710083	2	5
6855221	13710443	2	5
6855419	13710839	2	5
6855461	13710923	8	8
6855809	13711619	5	2
6855869	13711739	2	5
6855899	13711799	5	2
6855923	13711847	2	5
6856523	13713047	8	8
6856529	13713059	5	2
6856589	13713179	2	5
6856841	13713683	2	5
6857429	13714859	5	2
6857453	13714907	2	5
6857549	13715099	8	8
6857969	13715939	5	2
6858149	13716299	5	2
6858179	13716359	8	8
6858353	13716707	2	5
6858479	13716959	2	5
6858581	13717163	5	2
6859031	13718063	5	2
6859103	13718207	5	2
6859169	13718339	8	8
6859241	13718483	8	8
6859379	13718759	2	5
6859409	13718819	5	2
6859421	13718843	8	8
6859679	13719359	5	2
6859691	13719383	8	8
6859739	13719479	2	5
6859901	13719803	2	5
6859973	13719947	2	5
6860663	13721327	8	8
6860813	13721627	5	2
6860963	13721927	2	5
6861119	13722239	5	2
6861203	13722407	8	8
6861311	13722623	8	8
6861401	13722803	8	8
6861581	13723163	8	8
6862409	13724819	8	8
6862451	13724903	5	2
6862571	13725143	8	8
6862601	13725203	2	5
6862643	13725287	8	8
6862991	13725983	5	2
6863063	13726127	5	2
6863141	13726283	2	5
6863249	13726499	2	5
6863309	13726619	8	8
6863471	13726943	8	8
6863501	13727003	2	5
6863561	13727123	8	8
6863711	13727423	5	2
6863723	13727447	8	8
6863771	13727543	2	5
6863819	13727639	5	2
6863891	13727783	5	2
6864239	13728479	2	5
6864323	13728647	5	2
6864449	13728899	5	2
6864479	13728959	8	8
6864941	13729883	2	5
6864953	13729907	5	2
6865073	13730147	8	8
6865343	13730687	8	8
6865499	13730999	2	5
6865559	13731119	8	8
6865571	13731143	2	5
6865643	13731287	2	5
6865931	13731863	2	5
6866273	13732547	2	5
6866549	13733099	8	8
6866693	13733387	8	8
6867221	13734443	5	2
6867281	13734563	2	5
6867389	13734779	2	5
6867449	13734899	8	8
6867761	13735523	5	2
6868079	13736159	8	8
6868523	13737047	2	5
6868553	13737107	5	2
6868649	13737299	2	5
6868703	13737407	2	5
6869039	13738079	5	2
6869183	13738367	5	2
6869333	13738667	2	5
6869441	13738883	2	5
6869633	13739267	5	2
6869699	13739399	8	8
6869729	13739459	2	5
6870053	13740107	2	5
6870179	13740359	2	5
6870263	13740527	5	2
6871061	13742123	2	5
6871703	13743407	5	2
6871913	13743827	8	8
6871979	13743959	2	5
6872171	13744343	5	2
6872291	13744583	8	8
6872501	13745003	2	5
6872909	13745819	5	2
6872933	13745867	2	5
6873011	13746023	8	8
6873089	13746179	5	2
6873131	13746263	2	5
6873143	13746287	5	2
6873173	13746347	8	8
6873473	13746947	2	5
6873719	13747439	5	2
6874013	13748027	2	5
6874223	13748447	5	2
6874229	13748459	2	5
6874331	13748663	5	2
6874379	13748759	8	8
6874733	13749467	2	5
6874799	13749599	5	2
6875129	13750259	2	5
6875153	13750307	8	8
6875591	13751183	5	2
6875933	13751867	5	2
6876113	13752227	5	2
6876251	13752503	8	8
6876533	13753067	2	5
6876599	13753199	5	2
6876731	13753463	2	5
6877043	13754087	8	8
6877229	13754459	5	2
6877649	13755299	2	5
6877679	13755359	5	2
6878093	13756187	5	2
6878099	13756199	2	5
6878369	13756739	2	5
6878519	13757039	8	8
6878831	13757663	5	2
6879329	13758659	8	8
6879683	13759367	2	5
6879839	13759679	5	2
6880073	13760147	5	2
6880229	13760459	8	8
6880319	13760639	8	8
6880493	13760987	2	5
6880721	13761443	5	2
6881321	13762643	2	5
6881351	13762703	5	2
6881513	13763027	5	2
6881579	13763159	8	8
6882131	13764263	2	5
6882311	13764623	2	5
6882329	13764659	2	5
6882461	13764923	8	8
6882581	13765163	2	5
6882779	13765559	2	5
6883391	13766783	2	5
6883403	13766807	5	2
6883763	13767527	5	2
6884081	13768163	8	8
6884093	13768187	2	5
6884459	13768919	8	8
6884789	13769579	5	2
6884939	13769879	2	5
6885143	13770287	8	8
6885233	13770467	8	8
6885251	13770503	8	8
6885269	13770539	8	8
6885401	13770803	5	2
6885479	13770959	2	5
6885779	13771559	5	2
6885821	13771643	2	5
6886091	13772183	2	5
6886133	13772267	8	8
6886679	13773359	5	2
6886739	13773479	2	5
6886823	13773647	5	2
6887183	13774367	5	2
6887411	13774823	8	8
6887663	13775327	8	8
6887759	13775519	5	2
6888113	13776227	8	8
6888209	13776419	5	2
6888599	13777199	8	8
6888653	13777307	8	8
6888809	13777619	2	5
6888989	13777979	2	5
6889049	13778099	8	8
6889133	13778267	2	5
6889433	13778867	5	2
6889451	13778903	5	2
6889793	13779587	5	2
6889859	13779719	8	8
6889901	13779803	5	2
6890063	13780127	5	2
6890309	13780619	8	8
6890519	13781039	2	5
6890531	13781063	5	2
6890699	13781399	2	5
6890753	13781507	2	5
6890969	13781939	2	5
6891149	13782299	2	5
6891323	13782647	5	2
6891491	13782983	2	5
6892001	13784003	8	8
6892271	13784543	8	8
6892313	13784627	5	2
6893189	13786379	8	8
6893543	13787087	2	5
6893669	13787339	2	5
6893681	13787363	5	2
6893879	13787759	5	2
6894011	13788023	2	5
6894119	13788239	2	5
6894263	13788527	2	5
6894269	13788539	8	8
6894479	13788959	2	5
6894581	13789163	5	2
6894623	13789247	2	5
6894983	13789967	2	5
6895019	13790039	2	5
6895121	13790243	5	2
6895481	13790963	5	2
6895961	13791923	8	8
6896063	13792127	2	5
6896453	13792907	5	2
6896531	13793063	2	5
6896759	13793519	5	2
6897083	13794167	5	2
6897119	13794239	5	2
6897353	13794707	5	2
6897413	13794827	2	5
6897899	13795799	2	5
6898019	13796039	5	2
6898163	13796327	5	2
6898553	13797107	8	8
6898571	13797143	8	8
6898799	13797599	2	5
6898883	13797767	5	2
6898949	13797899	8	8
6898973	13797947	5	2
6899351	13798703	5	2
6899813	13799627	8	8
6899969	13799939	2	5
6900083	13800167	8	8
6900221	13800443	2	5
6900233	13800467	5	2
6900599	13801199	2	5
6901061	13802123	5	2
6901109	13802219	8	8
6901241	13802483	5	2
6901451	13802903	8	8
6902393	13804787	5	2
6902543	13805087	2	5
6903041	13806083	5	2
6903161	13806323	8	8
6903443	13806887	2	5
6904613	13809227	2	5
6904721	13809443	2	5
6905039	13810079	5	2
6905201	13810403	5	2
6905231	13810463	8	8
6905579	13811159	5	2
6905729	13811459	2	5
6905831	13811663	5	2
6906041	13812083	8	8
6906143	13812287	2	5
6906209	13812419	5	2
6906719	13813439	2	5
6906821	13813643	5	2
6906941	13813883	8	8
6907139	13814279	8	8
6907259	13814519	2	5
6907319	13814639	8	8
6907409	13814819	8	8
6907679	13815359	8	8
6907949	13815899	8	8
6908081	13816163	5	2
6908393	13816787	2	5
6908411	13816823	2	5
6908633	13817267	8	8
6908729	13817459	5	2
6908813	13817627	8	8
6909011	13818023	8	8
6909113	13818227	2	5
6909323	13818647	5	2
6909503	13819007	5	2
6909629	13819259	5	2
6909761	13819523	2	5
6909923	13819847	2	5
6910301	13820603	2	5
6910523	13821047	8	8
6910703	13821407	8	8
6910853	13821707	5	2
6910979	13821959	5	2
6911291	13822583	2	5
6911423	13822847	8	8
6911549	13823099	8	8
6911693	13823387	8	8
6911939	13823879	2	5
6912011	13824023	2	5
6912131	13824263	5	2
6912203	13824407	5	2
6912329	13824659	5	2
6912359	13824719	8	8
6912623	13825247	2	5
6912683	13825367	8	8
6912833	13825667	5	2
6913019	13826039	2	5
6913073	13826147	2	5
6913079	13826159	8	8
6913331	13826663	8	8
6913421	13826843	8	8
6913631	13827263	2	5
6913799	13827599	8	8
6913859	13827719	5	2
6914021	13828043	5	2
6914279	13828559	2	5
6914783	13829567	2	5
6914933	13829867	8	8
6915119	13830239	5	2
6915299	13830599	5	2
6915431	13830863	2	5
6915521	13831043	2	5
6915851	13831703	8	8
6915869	13831739	8	8
6915911	13831823	5	2
6916109	13832219	5	2
6916121	13832243	8	8
6916289	13832579	5	2
6917063	13834127	5	2
6917153	13834307	5	2
6917243	13834487	5	2
6917489	13834979	8	8
6917513	13835027	5	2
6917633	13835267	8	8
6917693	13835387	5	2
6917831	13835663	8	8
6918179	13836359	5	2
6918221	13836443	2	5
6918581	13837163	2	5
6918731	13837463	8	8
6919271	13838543	8	8
6919361	13838723	8	8
6919421	13838843	5	2
6919673	13839347	5	2
6919691	13839383	5	2
6920219	13840439	2	5
6920279	13840559	8	8
6920423	13840847	8	8
6920489	13840979	2	5
6920681	13841363	5	2
6920909	13841819	8	8
6920939	13841879	2	5
6921041	13842083	5	2
6921179	13842359	8	8
6921209	13842419	2	5
6921221	13842443	5	2
6921389	13842779	2	5
6921503	13843007	8	8
6922001	13844003	2	5
6922193	13844387	5	2
6922319	13844639	5	2
6922523	13845047	2	5
6922661	13845323	5	2
6922673	13845347	8	8
6923243	13846487	2	5
6923303	13846607	8	8
6923459	13846919	2	5
6924089	13848179	2	5
6924119	13848239	5	2
6924149	13848299	8	8
6924413	13848827	2	5
6924581	13849163	8	8
6924629	13849259	2	5
6924761	13849523	8	8
6925211	13850423	8	8
6925283	13850567	8	8
6925559	13851119	5	2
6925571	13851143	8	8
6925631	13851263	5	2
6925643	13851287	8	8
6925673	13851347	2	5
6925799	13851599	2	5
6925931	13851863	8	8
6926399	13852799	8	8
6926501	13853003	2	5
6927023	13854047	2	5
6927281	13854563	8	8
6927509	13855019	2	5
6927689	13855379	2	5
6927803	13855607	8	8
6927863	13855727	5	2
6927971	13855943	5	2
6928541	13857083	8	8
6928679	13857359	2	5
6928703	13857407	8	8
6928973	13857947	8	8
6929033	13858067	5	2
6929339	13858679	5	2
6929381	13858763	2	5
6929519	13859039	5	2
6929621	13859243	8	8
6929789	13859579	5	2
6930023	13860047	5	2
6930089	13860179	8	8
6930113	13860227	5	2
6930191	13860383	2	5
6930281	13860563	2	5
6930323	13860647	8	8
6930389	13860779	2	5
6930461	13860923	2	5
6930593	13861187	8	8
6930719	13861439	8	8
6930779	13861559	5	2
6930851	13861703	5	2
6931283	13862567	5	2
6931511	13863023	8	8
6931559	13863119	2	5
6931679	13863359	5	2
6931961	13863923	8	8
6932339	13864679	8	8
6932459	13864919	2	5
6932531	13865063	2	5
6932543	13865087	5	2
6932603	13865207	2	5
6933383	13866767	8	8
6933431	13866863	2	5
6933533	13867067	5	2
6933779	13867559	8	8
6933791	13867583	2	5
6933893	13867787	5	2
6934139	13868279	8	8
6934673	13869347	2	5
6934751	13869503	8	8
6934841	13869683	8	8
6934859	13869719	8	8
6935333	13870667	5	2
6935429	13870859	2	5
6935699	13871399	2	5
6935849	13871699	8	8
6935993	13871987	8	8
6936509	13873019	2	5
6936563	13873127	2	5
6936641	13873283	8	8
6936701	13873403	5	2
6937163	13874327	8	8
6937169	13874339	5	2
6937373	13874747	2	5
6937433	13874867	8	8
6937439	13874879	5	2
6937709	13875419	5	2
6937949	13875899	2	5
6938381	13876763	2	5
6938423	13876847	8	8
6938441	13876883	8	8
6938891	13877783	8	8
6938969	13877939	5	2
6939011	13878023	2	5
6939143	13878287	8	8
6939563	13879127	5	2
6939623	13879247	2	5
6940289	13880579	2	5
6940361	13880723	2	5
6940379	13880759	2	5
6940691	13881383	8	8
6940781	13881563	8	8
6940841	13881683	5	2
6940919	13881839	2	5
6940991	13881983	2	5
6941183	13882367	5	2
6941381	13882763	5	2
6941591	13883183	8	8
6941801	13883603	2	5
6941813	13883627	5	2
6941981	13883963	2	5
6942119	13884239	5	2
6942209	13884419	5	2
6942293	13884587	8	8
6942329	13884659	8	8
6942779	13885559	8	8
6942821	13885643	5	2
6943193	13886387	8	8
6943421	13886843	2	5
6943613	13887227	5	2
6944159	13888319	2	5
6944303	13888607	2	5
6944513	13889027	5	2
6944753	13889507	2	5
6944783	13889567	5	2
6945083	13890167	8	8
6945479	13890959	8	8
6945881	13891763	5	2
6946301	13892603	2	5
6946613	13893227	8	8
6946661	13893323	2	5
6946889	13893779	5	2
6947261	13894523	8	8
6947513	13895027	8	8
6947723	13895447	2	5
6947753	13895507	5	2
6947879	13895759	5	2
6948191	13896383	2	5
6948209	13896419	2	5
6948239	13896479	5	2
6948251	13896503	8	8
6948569	13897139	2	5
6948593	13897187	8	8
6948611	13897223	8	8
6948713	13897427	2	5
6948731	13897463	2	5
6948941	13897883	5	2
6949331	13898663	8	8
6949529	13899059	8	8
6949721	13899443	2	5
6949751	13899503	5	2
6949769	13899539	5	2
6950081	13900163	2	5
6950159	13900319	8	8
6950189	13900379	2	5
6950249	13900499	8	8
6950351	13900703	2	5
6950591	13901183	8	8
6950843	13901687	8	8
6951179	13902359	2	5
6951293	13902587	8	8
6951491	13902983	8	8
6952019	13904039	5	2
6952061	13904123	2	5
6952331	13904663	2	5
6952343	13904687	5	2
6952853	13905707	2	5
6953081	13906163	5	2
6953543	13907087	8	8
6953711	13907423	5	2
6953783	13907567	5	2
6953801	13907603	5	2
6953879	13907759	2	5
6954149	13908299	2	5
6954191	13908383	8	8
6954263	13908527	8	8
6954341	13908683	5	2
6954401	13908803	2	5
6954443	13908887	8	8
6954749	13909499	8	8
6955523	13911047	8	8
6956063	13912127	8	8
6956249	13912499	5	2
6956321	13912643	5	2
6956639	13913279	8	8
6956693	13913387	8	8
6956711	13913423	8	8
6956909	13913819	8	8
6957371	13914743	2	5
6958019	13916039	2	5
6958169	13916339	8	8
6958181	13916363	2	5
6958439	13916879	8	8
6959003	13918007	5	2
6959033	13918067	8	8
6959261	13918523	2	5
6959651	13919303	5	2
6959789	13919579	8	8
6959831	13919663	5	2
6959891	13919783	2	5
6960113	13920227	8	8
6960389	13920779	5	2
6960521	13921043	2	5
6960533	13921067	5	2
6960851	13921703	8	8
6960953	13921907	2	5
6961133	13922267	2	5
6961271	13922543	5	2
6961403	13922807	2	5
6961511	13923023	2	5
6961529	13923059	2	5
6961541	13923083	5	2
6961673	13923347	2	5
6961739	13923479	5	2
6961931	13923863	8	8
6962009	13924019	5	2
6962183	13924367	8	8
6962393	13924787	2	5
6962561	13925123	8	8
6962633	13925267	8	8
6963023	13926047	2	5
6963179	13926359	5	2
6963221	13926443	2	5
6963371	13926743	8	8
6963479	13926959	8	8
6963773	13927547	5	2
6963839	13927679	8	8
6963923	13927847	2	5
6964361	13928723	8	8
6964493	13928987	5	2
6964829	13929659	8	8
6964931	13929863	2	5
6965093	13930187	2	5
6965411	13930823	5	2
6965459	13930919	8	8
6965831	13931663	2	5
6965891	13931783	8	8
6965921	13931843	2	5
6966203	13932407	5	2
6966419	13932839	5	2
6966689	13933379	5	2
6966983	13933967	2	5
6967553	13935107	5	2
6968051	13936103	8	8
6968063	13936127	2	5
6968303	13936607	8	8
6968399	13936799	5	2
6968693	13937387	2	5
6968849	13937699	5	2
6968999	13937999	2	5
6969173	13938347	5	2
6969191	13938383	5	2
6969491	13938983	8	8
6969629	13939259	2	5
6969971	13939943	2	5
6970013	13940027	8	8
6970571	13941143	8	8
6970973	13941947	5	2
6971201	13942403	8	8
6971333	13942667	5	2
6971579	13943159	8	8
6971693	13943387	5	2
6972863	13945727	5	2
6973091	13946183	8	8
6973139	13946279	2	5
6973679	13947359	2	5
6973913	13947827	2	5
6973919	13947839	8	8
6974171	13948343	8	8
6974321	13948643	5	2
6974711	13949423	8	8
6975053	13950107	8	8
6975323	13950647	8	8
6975401	13950803	5	2
6975539	13951079	8	8
6976181	13952363	2	5
6976589	13953179	5	2
6977381	13954763	5	2
6977891	13955783	2	5
6977903	13955807	5	2
6978221	13956443	8	8
6978281	13956563	5	2
6978641	13957283	5	2
6978659	13957319	5	2
6978761	13957523	8	8
6978869	13957739	8	8
6979391	13958783	8	8
6979529	13959059	2	5
6979733	13959467	8	8
6979943	13959887	2	5
6980069	13960139	2	5
6980273	13960547	8	8
6980279	13960559	5	2
6980453	13960907	8	8
6980969	13961939	2	5
6981011	13962023	8	8
6981059	13962119	2	5
6981563	13963127	2	5
6981791	13963583	5	2
6982403	13964807	5	2
6982463	13964927	2	5
6982793	13965587	8	8
6983111	13966223	2	5
6984149	13968299	5	2
6984779	13969559	5	2
6985073	13970147	2	5
6985229	13970459	5	2
6985271	13970543	2	5
6985421	13970843	8	8
6985523	13971047	2	5
6985799	13971599	8	8
6985871	13971743	8	8
6985883	13971767	2	5
6986093	13972187	5	2
6986519	13973039	8	8
6987083	13974167	5	2
6987203	13974407	8	8
6987509	13975019	8	8
6987551	13975103	5	2
6987971	13975943	2	5
6988073	13976147	5	2
6988199	13976399	5	2
6988211	13976423	8	8
6988451	13976903	5	2
6988799	13977599	2	5
6989063	13978127	5	2
6989369	13978739	5	2
6989519	13979039	2	5
6989819	13979639	5	2
6989921	13979843	8	8
6990341	13980683	5	2
6990419	13980839	2	5
6990839	13981679	8	8
6991013	13982027	2	5
6991493	13982987	5	2
6991511	13983023	5	2
6991541	13983083	8	8
6991619	13983239	5	2
6991823	13983647	2	5
6991889	13983779	5	2
6992339	13984679	5	2
6992543	13985087	2	5
6993293	13986587	5	2
6993461	13986923	2	5
6993671	13987343	5	2
6993839	13987679	2	5
6994121	13988243	5	2
6994703	13989407	2	5
6995123	13990247	8	8
6995333	13990667	2	5
6995753	13991507	8	8
6996191	13992383	5	2
6996491	13992983	8	8
6996701	13993403	2	5
6997043	13994087	2	5
6997283	13994567	8	8
6997349	13994699	2	5
6997559	13995119	5	2
6997649	13995299	5	2
6997733	13995467	8	8
6998009	13996019	5	2
6998063	13996127	5	2
6998171	13996343	5	2
6998261	13996523	5	2
6998471	13996943	8	8
6999059	13998119	2	5
6999413	13998827	5	2
6999539	13999079	5	2
6999731	13999463	8	8
7000313	14000627	5	2
7000589	14001179	2	5
7000739	14001479	8	8
7001003	14002007	2	5
7001069	14002139	5	2
7001213	14002427	5	2
7001369	14002739	8	8
7001723	14003447	2	5
7002071	14004143	8	8
7002221	14004443	5	2
7002293	14004587	5	2
7002353	14004707	2	5
7002449	14004899	8	8
7002491	14004983	5	2
7002581	14005163	5	2
7002629	14005259	8	8
7002701	14005403	8	8
7002899	14005799	8	8
7003091	14006183	2	5
7003679	14007359	5	2
7003943	14007887	8	8
7003961	14007923	8	8
7004069	14008139	8	8
7004099	14008199	2	5
7004681	14009363	8	8
7004759	14009519	5	2
7005059	14010119	8	8
7005161	14010323	2	5
7005203	14010407	8	8
7005293	14010587	8	8
7005359	14010719	2	5
7005371	14010743	5	2
7005899	14011799	2	5
7006481	14012963	8	8
7006553	14013107	8	8
7007303	14014607	2	5
7007369	14014739	5	2
7007471	14014943	8	8
7007873	14015747	5	2
7007909	14015819	5	2
7007933	14015867	2	5
7008101	14016203	8	8
7008251	14016503	5	2
7008329	14016659	2	5
7009199	14018399	8	8
7009361	14018723	8	8
7009553	14019107	2	5
7009643	14019287	2	5
7009823	14019647	2	5
7010351	14020703	8	8
7010513	14021027	8	8
7010879	14021759	5	2
7010891	14021783	8	8
7011659	14023319	2	5
7011761	14023523	5	2
7012013	14024027	5	2
7012199	14024399	2	5
7012223	14024447	8	8
7012331	14024663	8	8
7012793	14025587	2	5
7012853	14025707	8	8
7013141	14026283	8	8
7013159	14026319	8	8
7013243	14026487	2	5
7013483	14026967	8	8
7013549	14027099	2	5
7013921	14027843	5	2
7014131	14028263	8	8
7014503	14029007	2	5
7014641	14029283	5	2
7014653	14029307	8	8
7014929	14029859	5	2
7015049	14030099	8	8
7015139	14030279	8	8
7015301	14030603	8	8
7015499	14030999	8	8
7015511	14031023	2	5
7015553	14031107	8	8
7015559	14031119	5	2
7015649	14031299	5	2
7015733	14031467	8	8
7015973	14031947	5	2
7016099	14032199	5	2
7016153	14032307	5	2
7016213	14032427	2	5
7016423	14032847	5	2
7016501	14033003	2	5
7016609	14033219	2	5
7016963	14033927	5	2
7017221	14034443	2	5
7017239	14034479	2	5
7017281	14034563	8	8
7017611	14035223	5	2
7017701	14035403	5	2
7017953	14035907	5	2
7018409	14036819	2	5
7019021	14038043	2	5
7019123	14038247	5	2
7019153	14038307	8	8
7019279	14038559	8	8
7019429	14038859	5	2
7019471	14038943	2	5
7020641	14041283	2	5
7020701	14041403	8	8
7020749	14041499	2	5
7020791	14041583	8	8
7021139	14042279	5	2
7021211	14042423	5	2
7021439	14042879	8	8
7021853	14043707	8	8
7022051	14044103	8	8
7022549	14045099	2	5
7022573	14045147	8	8
7022621	14045243	2	5
7022651	14045303	5	2
7023011	14046023	5	2
7023053	14046107	2	5
7023353	14046707	5	2
7023629	14047259	2	5
7023683	14047367	2	5
7023869	14047739	8	8
7023953	14047907	2	5
7024163	14048327	5	2
7024301	14048603	8	8
7024463	14048927	8	8
7024529	14049059	2	5
7024541	14049083	5	2
7024733	14049467	8	8
7024793	14049587	5	2
7025093	14050187	8	8
7025429	14050859	2	5
7025621	14051243	5	2
7025723	14051447	8	8
7025891	14051783	5	2
7026203	14052407	2	5
7026443	14052887	8	8
7026653	14053307	2	5
7026749	14053499	8	8
7026809	14053619	5	2
7026881	14053763	5	2
7027061	14054123	5	2
7027469	14054939	8	8
7028069	14056139	5	2
7028141	14056283	5	2
7028201	14056403	2	5
